text,label
What is the Internet2 ?,abbreviation
What does `` extended definition '' mean and how would one write a paper on it ?,abbreviation
What are some science fair projects for 8th graders ?,entity
What U.S. President showed a fondness for munching on bee pollen bars ?,human
What is the pig population of the world ?,number
What year did Rossetti paint `` Beata Beatrix '' ?,number
What city has the world 's longest subway system ?,location
What were the first three cities to have a population of more than a million ?,location
How can I give myself a French manicure ?,abbreviation
What fastener did Whitcomb Judson patent in 1893 ?,entity
Which medium is Hamblen the first singing cowboy in ?,entity
What is `` bloodhound '' ?,abbreviation
What animal has the biggest eyes ?,entity
What building built in 18 contains 327 miles of book shelves ?,location
"What country , after Canada and Mexico , is closest to the U.S. ?",location
When was child labor abolished ?,number
What are values ?,abbreviation
"The lawyer who represented Randy Craft , what was his name ?",human
What was the highest mountain on earth before Mount Everest was discovered ?,location
What is the population in India ?,number
What is leukemia ?,abbreviation
Where is Belize located ?,location
What actress has received the most Oscar nominations ?,human
Who directed `` Jaws '' ?,human
How successful is arometherapy ?,abbreviation
How long ago was the Roe vs. Wade decision by the Supreme Court ?,number
What animal has been called The Poor Man 's Cow ?,entity
How long does it take for Spider-Man 's web to evaporate ?,number
Who markets Spaghetti-o 's ?,human
Rotary engine cars were made by what company ?,human
What does INRI stand for when used on Jesus ' cross ?,description
What is the most common name ?,human
In what part of the world is Mozambique ?,location
What year did Montana become a state ?,number
Aspartame is also called what ?,entity
"What European capital celebrated its 2 , 000th anniversary in 1951 ?",location
Where did the term `` 86 '' come from ?,abbreviation
What is the most expensive car in the world ?,entity
Who was The Pride of the Yankees ?,human
How many corners does a spritsail have ?,number
"What meter did Shakespeare use in writing : `` To be , or not to be , that is the question.. . '' ?",entity
"How many casinos are in Atlantic City , NJ ?",number
What 's the most popular four-player game of all time ?,entity
What animal do buffalo wings come from ?,entity
What does N est-ce pas mean ?,abbreviation
Which sex is denied voting rights in Kuwait ?,entity
What feminist wrote Sexual Politics and Flying ?,human
"Who is the famous movie star who also acted as sewer commissioner of Provo Canyon , Utah ?",human
What kind of sports team is the Buffalo Sabres ?,entity
Why didn 't European colonial rule spread until after the first and second industrial revolutions ?,abbreviation
What 's the No. 1 killer in industrialized countries ?,entity
Where does Ray Bradbury 's Chronicles take place ?,location
What is a fear of ruin ?,entity
What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?,human
Why do they call it a `` funny bone '' ?,abbreviation
What line of candy products included Super Skrunch and Peanut Butter Oompas ?,entity
Who made a boat out of gopher wood ?,human
How many home runs did Lou Gehrig have during his career ?,number
What 's nature 's purpose for tornadoes ?,abbreviation
What do peacocks mate with ?,entity
Which company that manufactures video-game hardware sells the `` super system '' ?,human
"What actor , who had greatest fame on TV , became the father of triplets ?",human
How many people in Tucson ?,number
What is IOC an abbreviation of ?,description
Who are the two sons of Ozzie and Harriet Nelson ?,human
"How many miles is it from London , England to Plymouth , England ?",number
What does ` PSI ' stand for ?,description
"What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?",human
What is film noir ?,abbreviation
"What island group contains Jersey , Guernsey , Sark and Herm ?",location
What are the 7 articles of the constitution ?,entity
What is a film starring Jude Law ?,entity
Name Dondi 's adoptive grandfather .,human
What is the origin of music ?,abbreviation
What is the oldest building in the United States ?,location
What is the C programming language ?,abbreviation
What are the distinct physical characterstics of the Arabian horse ?,abbreviation
What mammal of North America is the world 's longest-lived for its size ?,entity
What 's the difference between sleet and freezing rain ?,abbreviation
What country was Erich Honecker the leader of ?,location
What is the origin of the peace symbol ?,abbreviation
Who was the first black woman to star in the Folies Bergeres ?,human
What does `` Semper Fidelis '' mean ?,abbreviation
What country has declared one-fifth of its territory off-limits to Russians ?,location
"How many people have been killed in wars , armed conflicts ?",number
Which classical Spanish writer said `` All that glitters is not gold '' ?,human
What is `` Chicago Hope '' ?,abbreviation
What are the current immigration laws in US ?,abbreviation
How old was Stevie Wonder when he signed with Motown Records ?,number
What does a woman want ?,entity
Who wrote The Look of Love after viewing Ursula Andress ?,human
The film `` Jaws '' was made in what year ?,number
"How can people from Ireland come to the U.S. , work , and then return to Ireland ?",abbreviation
What are the three most populated countries in the world ?,location
How much money did the Marcos steal from their country ?,number
Where can I get information concerning child custody files for the State of Utah ?,location
What was Eduard Shevardnadze 's job in the Soviet Union ?,human
What are the highest-paying odds on a roulette table ?,number
How many Beatles ' records went #1 ?,number
"How do you say , `` I love you '' in other languages ?",entity
What three colors are on the French flag ?,entity
What film was Jude Law in ?,entity
What is the full name of the PLO ?,description
What is the definition of `` chancery '' file in real estate ?,abbreviation
Jackson Pollock was a native of what country ?,location
What significant battle was fought in Belgium in 1815 ?,entity
What happens when lightning strikes a body of water ?,abbreviation
What are some tips for building a fire in a fireplace ?,entity
How long did it take Stanley to find Livingstone ?,number
What does a collier mine ?,entity
"What Frenchman claimed the following ? If God did not exist , it would be necessary to invent him . ''",human
What French seaport claims to be The Home of Wines ?,location
